"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.629322290E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
3.630301237E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
3.631310225E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
3.632337093E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
3.633316994E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
3.634370327E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
3.635321379E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
3.636320114E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
3.637453318E0,-1.149216816E-1,7.661445439E-2,9.805538177E0
3.638308048E0,-1.149216816E-1,1.149216816E-1,9.805538177E0
3.639364958E0,-1.532289088E-1,0.000000000E0,9.805536270E0
3.640320301E0,-1.532289088E-1,3.830722719E-2,9.805536270E0
3.641335249E0,-1.532289088E-1,0.000000000E0,9.805536270E0
3.642304182E0,-1.532289088E-1,3.830722719E-2,9.805536270E0
3.643284082E0,-1.532289088E-1,0.000000000E0,9.805536270E0
3.644302368E0,-1.532289088E-1,3.830722719E-2,9.805536270E0
3.645299196E0,-1.532289088E-1,0.000000000E0,9.805536270E0
3.646354198E0,-1.532289088E-1,3.830722719E-2,9.805536270E0
3.647315025E0,-1.532289088E-1,0.000000000E0,9.805536270E0
3.648312330E0,-1.149216816E-1,0.000000000E0,9.805588722E0
3.649284124E0,-1.149216816E-1,3.830722719E-2,9.805588722E0
3.650333166E0,-1.149216816E-1,0.000000000E0,9.805588722E0
3.651292086E0,-1.149216816E-1,3.830722719E-2,9.805588722E0
3.652419329E0,-1.149216816E-1,0.000000000E0,9.805588722E0
3.653315306E0,-1.149216816E-1,3.830722719E-2,9.805588722E0
3.654317141E0,-1.149216816E-1,0.000000000E0,9.805588722E0
3.655291080E0,-1.149216816E-1,3.830722719E-2,9.805588722E0
3.656325102E0,-1.149216816E-1,0.000000000E0,9.805588722E0
3.657310247E0,-1.149216816E-1,3.830722719E-2,9.805588722E0
3.658307314E0,-1.149216816E-1,7.661445439E-2,9.805582047E0
3.659291983E0,-1.149216816E-1,1.149216816E-1,9.805582047E0
3.660303116E0,-1.149216816E-1,7.661445439E-2,9.805582047E0
3.661288023E0,-1.149216816E-1,1.149216816E-1,9.805582047E0
3.662339926E0,-1.149216816E-1,7.661445439E-2,9.805582047E0
3.663336039E0,-1.149216816E-1,1.149216816E-1,9.805582047E0
3.664301157E0,-1.149216816E-1,7.661445439E-2,9.805582047E0
3.665319204E0,-1.149216816E-1,1.149216816E-1,9.805582047E0
3.666301012E0,-1.149216816E-1,7.661445439E-2,9.805582047E0
3.667341232E0,-1.149216816E-1,1.149216816E-1,9.805582047E0
3.668317080E0,-1.915361285E-1,0.000000000E0,9.805526733E0
3.669337988E0,-1.915361285E-1,3.830722719E-2,9.805526733E0
3.670328379E0,-1.915361285E-1,0.000000000E0,9.805526733E0
3.671286106E0,-1.915361285E-1,3.830722719E-2,9.805526733E0
3.672288179E0,-1.915361285E-1,0.000000000E0,9.805526733E0
3.673299074E0,-1.915361285E-1,3.830722719E-2,9.805526733E0
3.674295187E0,-1.915361285E-1,0.000000000E0,9.805526733E0
3.675382137E0,-1.915361285E-1,3.830722719E-2,9.805526733E0
3.676313400E0,-1.915361285E-1,0.000000000E0,9.805526733E0
3.677315235E0,-1.915361285E-1,3.830722719E-2,9.805526733E0
3.678300142E0,-1.149216816E-1,1.149216816E-1,9.805533409E0
3.679295063E0,-1.149216816E-1,1.532289088E-1,9.805533409E0
3.680308104E0,-1.149216816E-1,1.149216816E-1,9.805533409E0
3.681283236E0,-1.149216816E-1,1.532289088E-1,9.805533409E0
3.682304144E0,-1.149216816E-1,1.149216816E-1,9.805533409E0
3.683292150E0,-1.149216816E-1,1.532289088E-1,9.805533409E0
3.684295177E0,-1.149216816E-1,1.149216816E-1,9.805533409E0
3.685312271E0,-1.149216816E-1,1.532289088E-1,9.805533409E0
3.686268091E0,-1.149216816E-1,1.149216816E-1,9.805533409E0
3.687334061E0,-1.149216816E-1,1.532289088E-1,9.805533409E0
3.688287258E0,-1.149216816E-1,7.661445439E-2,9.805526733E0
3.689284086E0,-1.149216816E-1,1.149216816E-1,9.805526733E0
3.690279007E0,-1.149216816E-1,7.661445439E-2,9.805526733E0
3.691301107E0,-1.149216816E-1,1.149216816E-1,9.805526733E0
3.692267179E0,-1.149216816E-1,7.661445439E-2,9.805526733E0
3.693282127E0,-1.149216816E-1,1.149216816E-1,9.805526733E0
3.694312096E0,-1.149216816E-1,7.661445439E-2,9.805526733E0
3.695328236E0,-1.149216816E-1,1.149216816E-1,9.805526733E0
3.696314096E0,-1.149216816E-1,7.661445439E-2,9.805526733E0
3.697324276E0,-1.149216816E-1,1.149216816E-1,9.805526733E0
3.698305130E0,-1.532289088E-1,7.661445439E-2,9.805526733E0
3.699308157E0,-1.532289088E-1,1.149216816E-1,9.805526733E0
3.700304031E0,-1.532289088E-1,7.661445439E-2,9.805526733E0
3.701324224E0,-1.532289088E-1,1.149216816E-1,9.805526733E0
3.702388048E0,-1.532289088E-1,7.661445439E-2,9.805526733E0
3.703292131E0,-1.532289088E-1,1.149216816E-1,9.805526733E0
3.704311132E0,-1.532289088E-1,7.661445439E-2,9.805526733E0
3.705293179E0,-1.532289088E-1,1.149216816E-1,9.805526733E0
3.706305265E0,-1.532289088E-1,7.661445439E-2,9.805526733E0
3.707287312E0,-1.532289088E-1,1.149216816E-1,9.805526733E0
3.708277225E0,-1.532289088E-1,0.000000000E0,9.805530548E0
3.709273338E0,-1.532289088E-1,3.830722719E-2,9.805530548E0
3.710297346E0,-1.532289088E-1,0.000000000E0,9.805530548E0
3.711345196E0,-1.532289088E-1,3.830722719E-2,9.805530548E0
3.712374210E0,-1.532289088E-1,0.000000000E0,9.805530548E0
3.713446140E0,-1.532289088E-1,3.830722719E-2,9.805530548E0
3.714468956E0,-1.532289088E-1,0.000000000E0,9.805530548E0
3.715308189E0,-1.532289088E-1,3.830722719E-2,9.805530548E0
3.716472149E0,-1.532289088E-1,0.000000000E0,9.805530548E0
3.717303276E0,-1.532289088E-1,3.830722719E-2,9.805530548E0
3.718349218E0,-1.915361285E-1,7.661445439E-2,9.805530548E0
3.719302177E0,-1.915361285E-1,1.149216816E-1,9.805530548E0
3.720295191E0,-1.915361285E-1,7.661445439E-2,9.805530548E0
3.721294165E0,-1.915361285E-1,1.149216816E-1,9.805530548E0
3.722316265E0,-1.915361285E-1,7.661445439E-2,9.805530548E0
3.723291159E0,-1.915361285E-1,1.149216816E-1,9.805530548E0
3.724278212E0,-1.915361285E-1,7.661445439E-2,9.805530548E0
3.725334167E0,-1.915361285E-1,1.149216816E-1,9.805530548E0
3.726283312E0,-1.915361285E-1,7.661445439E-2,9.805530548E0
3.727333069E0,-1.915361285E-1,1.149216816E-1,9.805530548E0
3.728289127E0,-1.915361285E-1,7.661445439E-2,9.805430412E0
3.729322195E0,-1.915361285E-1,1.149216816E-1,9.805430412E0
3.730313063E0,-1.915361285E-1,7.661445439E-2,9.805430412E0
3.731290102E0,-1.915361285E-1,1.149216816E-1,9.805430412E0
3.732299089E0,-1.915361285E-1,7.661445439E-2,9.805430412E0
3.733294249E0,-1.915361285E-1,1.149216816E-1,9.805430412E0
3.734296322E0,-1.915361285E-1,7.661445439E-2,9.805430412E0
3.735301971E0,-1.915361285E-1,1.149216816E-1,9.805430412E0
3.736318111E0,-1.915361285E-1,7.661445439E-2,9.805430412E0
3.737291098E0,-1.915361285E-1,1.149216816E-1,9.805430412E0
3.738268137E0,-2.298433632E-1,7.661445439E-2,9.805245399E0
3.739307165E0,-2.298433632E-1,1.149216816E-1,9.805245399E0
3.740299225E0,-2.298433632E-1,7.661445439E-2,9.805245399E0
3.741299152E0,-2.298433632E-1,1.149216816E-1,9.805245399E0
3.742278099E0,-2.298433632E-1,7.661445439E-2,9.805245399E0
3.743273258E0,-2.298433632E-1,1.149216816E-1,9.805245399E0
3.744313955E0,-2.298433632E-1,7.661445439E-2,9.805245399E0
3.745249271E0,-2.298433632E-1,1.149216816E-1,9.805245399E0
3.746290207E0,-2.298433632E-1,7.661445439E-2,9.805245399E0
3.747274160E0,-2.298433632E-1,1.149216816E-1,9.805245399E0
3.748281956E0,-1.532289088E-1,0.000000000E0,9.805277824E0
3.749293327E0,-1.532289088E-1,3.830722719E-2,9.805277824E0
3.750300169E0,-1.532289088E-1,0.000000000E0,9.805277824E0
3.751307249E0,-1.532289088E-1,3.830722719E-2,9.805277824E0
3.752295017E0,-1.532289088E-1,0.000000000E0,9.805277824E0
3.753391027E0,-1.532289088E-1,3.830722719E-2,9.805277824E0
3.754278183E0,-1.532289088E-1,0.000000000E0,9.805277824E0
3.755277157E0,-1.532289088E-1,3.830722719E-2,9.805277824E0
3.756274223E0,-1.532289088E-1,0.000000000E0,9.805277824E0
3.757283926E0,-1.532289088E-1,1.149216816E-1,9.805253983E0
3.758274317E0,-1.532289088E-1,1.532289088E-1,9.805253983E0
3.759275198E0,-1.532289088E-1,1.149216816E-1,9.805253983E0
3.760332346E0,-1.532289088E-1,1.532289088E-1,9.805253983E0
3.761299133E0,-1.532289088E-1,1.149216816E-1,9.805253983E0
3.762265205E0,-1.532289088E-1,1.532289088E-1,9.805253983E0
3.763268948E0,-1.532289088E-1,1.149216816E-1,9.805253983E0
3.764281273E0,-1.532289088E-1,1.532289088E-1,9.805253983E0
3.765271187E0,-1.532289088E-1,1.149216816E-1,9.805253983E0
3.766599178E0,-1.532289088E-1,1.532289088E-1,9.805253983E0
3.767265320E0,-1.532289088E-1,3.830722719E-2,9.805263519E0
3.768287182E0,-1.532289088E-1,7.661445439E-2,9.805263519E0
3.769292116E0,-1.532289088E-1,3.830722719E-2,9.805263519E0
3.770312071E0,-1.532289088E-1,7.661445439E-2,9.805263519E0
3.771349192E0,-1.532289088E-1,3.830722719E-2,9.805263519E0
3.772299290E0,-1.532289088E-1,7.661445439E-2,9.805263519E0
3.773298025E0,-1.532289088E-1,3.830722719E-2,9.805263519E0
3.774330139E0,-1.532289088E-1,7.661445439E-2,9.805263519E0
3.775360107E0,-1.532289088E-1,3.830722719E-2,9.805263519E0
3.776345968E0,-1.532289088E-1,7.661445439E-2,9.805263519E0
3.777316093E0,-1.149216816E-1,7.661445439E-2,9.805331230E0
3.778297186E0,-1.149216816E-1,1.149216816E-1,9.805331230E0
3.779285192E0,-1.149216816E-1,7.661445439E-2,9.805331230E0
3.780282974E0,-1.149216816E-1,1.149216816E-1,9.805331230E0
3.781337261E0,-1.149216816E-1,7.661445439E-2,9.805331230E0
3.782280207E0,-1.149216816E-1,1.149216816E-1,9.805331230E0
3.783278942E0,-1.149216816E-1,7.661445439E-2,9.805331230E0
3.784260035E0,-1.149216816E-1,1.149216816E-1,9.805331230E0
3.785290241E0,-1.149216816E-1,7.661445439E-2,9.805331230E0
3.786306143E0,-1.149216816E-1,1.149216816E-1,9.805331230E0
3.787306070E0,-1.149216816E-1,7.661445439E-2,9.805324554E0
3.788270950E0,-1.149216816E-1,1.149216816E-1,9.805324554E0
3.789273262E0,-1.149216816E-1,7.661445439E-2,9.805324554E0
3.790270090E0,-1.149216816E-1,1.149216816E-1,9.805324554E0
3.791360140E0,-1.149216816E-1,7.661445439E-2,9.805324554E0
3.792328119E0,-1.149216816E-1,1.149216816E-1,9.805324554E0
3.793269157E0,-1.149216816E-1,7.661445439E-2,9.805324554E0
3.794274330E0,-1.149216816E-1,1.149216816E-1,9.805324554E0
3.795285225E0,-1.149216816E-1,7.661445439E-2,9.805324554E0
3.796293974E0,-1.149216816E-1,1.149216816E-1,9.805324554E0
3.797272205E0,-1.915361285E-1,7.661445439E-2,9.805324554E0
3.798275948E0,-1.915361285E-1,1.149216816E-1,9.805324554E0
3.799268961E0,-1.915361285E-1,7.661445439E-2,9.805324554E0
3.800284147E0,-1.915361285E-1,1.149216816E-1,9.805324554E0
3.801266193E0,-1.915361285E-1,7.661445439E-2,9.805324554E0
3.802283287E0,-1.915361285E-1,1.149216816E-1,9.805324554E0
3.803315163E0,-1.915361285E-1,7.661445439E-2,9.805324554E0
3.804272175E0,-1.915361285E-1,1.149216816E-1,9.805324554E0
3.805302143E0,-1.915361285E-1,7.661445439E-2,9.805324554E0
3.806248188E0,-1.915361285E-1,1.149216816E-1,9.805324554E0
3.807248116E0,-1.532289088E-1,1.149216816E-1,9.805300713E0
3.808288097E0,-1.532289088E-1,1.532289088E-1,9.805300713E0
3.809298038E0,-1.532289088E-1,1.149216816E-1,9.805300713E0
3.810408115E0,-1.532289088E-1,1.532289088E-1,9.805300713E0
3.811269999E0,-1.532289088E-1,1.149216816E-1,9.805300713E0
3.812271118E0,-1.532289088E-1,1.532289088E-1,9.805300713E0
3.813278198E0,-1.532289088E-1,1.149216816E-1,9.805300713E0
